,X.1,X,Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region,Markets,Revenue
13749,13749,33,5/14/17,2.06,7139.37,3870.2,219.06,0,3050.11,2911.43,138.68,0,organic,2017,Orlando,Southeast,14707.1022
13750,13750,34,5/7/17,1.57,6683.62,781.71,145.14,0,5756.77,2633.33,3123.44,0,organic,2017,Orlando,Southeast,10493.2834
13751,13751,35,4/30/17,2.38,4681.64,2188.24,289.11,0,2204.29,1853.34,350.95,0,organic,2017,Orlando,Southeast,11142.3032
13752,13752,36,4/23/17,1.94,7206.63,3447.75,394.43,0,3364.45,3364.45,0,0,organic,2017,Orlando,Southeast,13980.8622
13753,13753,37,4/16/17,2.83,4269.84,2090.78,266.25,0,1912.81,1508.89,403.92,0,organic,2017,Orlando,Southeast,12083.6472
13754,13754,38,4/9/17,2.31,4434.71,1570.06,215.36,0,2649.29,1034.11,1615.18,0,organic,2017,Orlando,Southeast,10244.1801
13755,13755,39,4/2/17,1.8,7480.22,1901.68,218.15,0,5360.39,4305.28,1055.11,0,organic,2017,Orlando,Southeast,13464.396
13756,13756,40,3/26/17,1.54,8166.97,1228.48,140.26,0,6798.23,4407.59,2390.64,0,organic,2017,Orlando,Southeast,12577.1338
13757,13757,41,3/19/17,2.06,4382.2,1487.35,118.26,0,2776.59,1185.55,1591.04,0,organic,2017,Orlando,Southeast,9027.332
13758,13758,42,3/12/17,2.2,3740.93,1292.48,144.78,0,2303.67,761.11,1542.56,0,organic,2017,Orlando,Southeast,8230.046
13759,13759,43,3/5/17,2.28,4320.91,1879.14,207.53,0,2234.24,968.89,1265.35,0,organic,2017,Orlando,Southeast,9851.6748
13760,13760,44,2/26/17,2.08,4818.73,1562.36,107.79,0,3148.58,1042.22,2106.36,0,organic,2017,Orlando,Southeast,10022.9584
13761,13761,45,2/19/17,1.81,5205.8,1560.07,150.65,0,3495.08,1844.03,1651.05,0,organic,2017,Orlando,Southeast,9422.498
13762,13762,46,2/12/17,1.49,6127.62,1199.5,62.28,0,4865.84,3905.76,960.08,0,organic,2017,Orlando,Southeast,9130.1538
13763,13763,47,2/5/17,1.95,4611.95,1715.85,210.43,0,2685.67,1271.11,1414.56,0,organic,2017,Orlando,Southeast,8993.3025
13764,13764,48,1/29/17,1.47,6055.75,580.6,63.11,0,5412.04,1900.01,3512.03,0,organic,2017,Orlando,Southeast,8901.9525
13765,13765,49,1/22/17,1.26,6741.5,527.11,78.21,0,6136.18,3583.33,2552.85,0,organic,2017,Orlando,Southeast,8494.29
13766,13766,50,1/15/17,1.26,7323.72,539.1,112.35,0,6672.27,3426.67,3245.6,0,organic,2017,Orlando,Southeast,9227.8872
13767,13767,51,1/8/17,1.26,6429.15,521.24,35.6,0,5872.31,2883.33,2988.98,0,organic,2017,Orlando,Southeast,8100.729
13768,13768,52,1/1/17,1.28,5686.95,558.15,26.59,0,5102.21,2530,2572.21,0,organic,2017,Orlando,Southeast,7279.296
13769,13769,0,12/31/17,1.6,21941.34,1822.05,2761.23,4.91,17353.15,17347.57,5.58,0,organic,2017,Philadelphia,Northeast,35106.144
13770,13770,1,12/24/17,1.6,23574.9,2183.15,3355.58,8.85,18027.32,17975.35,51.97,0,organic,2017,Philadelphia,Northeast,37719.84
13771,13771,2,12/17/17,1.59,22003.42,2266.91,3684.26,3.49,16048.76,16034.48,14.28,0,organic,2017,Philadelphia,Northeast,34985.4378
13772,13772,3,12/10/17,1.5,28947.42,3846.15,4443.9,2.31,20655.06,20578.56,76.5,0,organic,2017,Philadelphia,Northeast,43421.13
13773,13773,4,12/3/17,1.63,25940.77,3952.63,6132.01,11.61,15844.52,15814.32,30.2,0,organic,2017,Philadelphia,Northeast,42283.4551
13774,13774,5,11/26/17,1.72,18106.84,1488.01,2809.22,10.36,13799.25,13787.81,11.44,0,organic,2017,Philadelphia,Northeast,31143.7648
13775,13775,6,11/19/17,1.75,19663.06,1425.46,2936.37,12.49,15288.74,15274.35,14.39,0,organic,2017,Philadelphia,Northeast,34410.355
13776,13776,7,11/12/17,1.7,26266.81,1980.93,3165.97,3.73,21116.18,21066.24,49.94,0,organic,2017,Philadelphia,Northeast,44653.577
13777,13777,8,11/5/17,1.7,27824.19,1836.45,3409.48,0,22578.26,22517.97,60.29,0,organic,2017,Philadelphia,Northeast,47301.123
13778,13778,9,10/29/17,1.73,27732.82,1757.98,4800.42,5.22,21169.2,21134.75,34.45,0,organic,2017,Philadelphia,Northeast,47977.7786
13779,13779,10,10/22/17,1.65,32004.79,1948.97,4354.97,24.34,25676.51,25637.91,38.6,0,organic,2017,Philadelphia,Northeast,52807.9035
13780,13780,11,10/15/17,1.69,31850.15,2588.95,3517.12,10.51,25733.57,25669.23,64.34,0,organic,2017,Philadelphia,Northeast,53826.7535
13781,13781,12,10/8/17,1.58,35985.8,2204.3,2935.05,6.15,30840.3,30809.89,30.41,0,organic,2017,Philadelphia,Northeast,56857.564
13782,13782,13,10/1/17,1.61,32035.84,1696.86,3087.3,0,27251.68,27251.68,0,0,organic,2017,Philadelphia,Northeast,51577.7024
13783,13783,14,9/24/17,1.57,34499.29,1640.43,3883.65,28.78,28946.43,28946.43,0,0,organic,2017,Philadelphia,Northeast,54163.8853
13784,13784,15,9/17/17,1.62,30696.16,1230.31,4224.35,5.17,25236.33,25236.33,0,0,organic,2017,Philadelphia,Northeast,49727.7792
13785,13785,16,9/10/17,1.67,34277.44,1551.8,5487.54,5.95,27232.15,27232.15,0,0,organic,2017,Philadelphia,Northeast,57243.3248
13786,13786,17,9/3/17,1.85,27086.89,2163.23,5781.12,4.81,19137.73,19137.73,0,0,organic,2017,Philadelphia,Northeast,50110.7465
13787,13787,18,8/27/17,1.92,22152.02,1564.81,4602.16,12.86,15972.19,15972.19,0,0,organic,2017,Philadelphia,Northeast,42531.8784
13788,13788,19,8/20/17,1.74,28797.58,4535.82,7007.77,4.61,17249.38,17249.38,0,0,organic,2017,Philadelphia,Northeast,50107.7892
13789,13789,20,8/13/17,1.79,22362.31,1014.45,4880.17,11.82,16455.87,16455.87,0,0,organic,2017,Philadelphia,Northeast,40028.5349
13790,13790,21,8/6/17,1.78,20197.15,875.54,4130.82,3.69,15187.1,15176.81,10.29,0,organic,2017,Philadelphia,Northeast,35950.927
13791,13791,22,7/30/17,1.74,21425.41,689.81,4317.72,6.13,16411.75,16411.75,0,0,organic,2017,Philadelphia,Northeast,37280.2134
13792,13792,23,7/23/17,1.59,28255.5,998.55,5290.65,7.86,21958.44,21952.74,5.7,0,organic,2017,Philadelphia,Northeast,44926.245
13793,13793,24,7/16/17,1.63,25573.07,2091.63,6078.08,27.59,17375.77,17372.44,3.33,0,organic,2017,Philadelphia,Northeast,41684.1041
13794,13794,25,7/9/17,2.36,10675.62,968.76,4706.74,5.89,4994.23,4994.23,0,0,organic,2017,Philadelphia,Northeast,25194.4632
13795,13795,26,7/2/17,2.33,13643.23,1162.18,6156.45,7.31,6317.29,6275.92,41.37,0,organic,2017,Philadelphia,Northeast,31788.7259
13796,13796,27,6/25/17,2.22,14667.26,1527.5,6647.85,4.84,6487.07,6487.07,0,0,organic,2017,Philadelphia,Northeast,32561.3172
13797,13797,28,6/18/17,1.89,29588.66,8254.77,14019.73,11.83,7302.33,7014.14,288.19,0,organic,2017,Philadelphia,Northeast,55922.5674
13798,13798,29,6/11/17,2.24,18043.1,2738.47,6522.48,41.75,8740.4,8565.76,174.64,0,organic,2017,Philadelphia,Northeast,40416.544
13799,13799,30,6/4/17,2.01,21652.97,5098.14,8574.42,6.96,7973.45,7734.66,238.79,0,organic,2017,Philadelphia,Northeast,43522.4697
13800,13800,31,5/28/17,2.22,15955.26,2251.74,6632.02,7.74,7063.76,7043.24,20.52,0,organic,2017,Philadelphia,Northeast,35420.6772
13801,13801,32,5/21/17,2.25,16900.89,2303.24,7258.39,0,7339.26,7339.26,0,0,organic,2017,Philadelphia,Northeast,38027.0025
13802,13802,33,5/14/17,2.29,17466.93,2785.9,6672.5,19.57,7988.96,7988.96,0,0,organic,2017,Philadelphia,Northeast,39999.2697
13803,13803,34,5/7/17,2.25,16765.51,2383.48,6793.53,18.88,7569.62,7569.62,0,0,organic,2017,Philadelphia,Northeast,37722.3975
13804,13804,35,4/30/17,1.93,23613.28,6569.77,9746.86,10.04,7286.61,7286.61,0,0,organic,2017,Philadelphia,Northeast,45573.6304
13805,13805,36,4/23/17,2.17,15607.14,2318.43,5746.83,0,7541.88,7535.14,6.74,0,organic,2017,Philadelphia,Northeast,33867.4938
13806,13806,37,4/16/17,1.9,25766.73,6434.9,11652.22,11.63,7667.98,7475.66,192.32,0,organic,2017,Philadelphia,Northeast,48956.787
13807,13807,38,4/9/17,2.23,15498.84,2748.22,6194.36,3.38,6552.88,6505.53,47.35,0,organic,2017,Philadelphia,Northeast,34562.4132
13808,13808,39,4/2/17,1.88,23939.58,7379.43,10469.59,7.13,6083.43,6059.69,23.74,0,organic,2017,Philadelphia,Northeast,45006.4104
13809,13809,40,3/26/17,2.18,16770.93,3649.96,6356.03,2.05,6762.89,6681.85,81.04,0,organic,2017,Philadelphia,Northeast,36560.6274
13810,13810,41,3/19/17,1.82,25480.51,7444.63,11899.72,5.53,6130.63,5945.91,184.72,0,organic,2017,Philadelphia,Northeast,46374.5282
13811,13811,42,3/12/17,2.33,14160.84,2593.91,5686.31,15.17,5865.45,5865.45,0,0,organic,2017,Philadelphia,Northeast,32994.7572
13812,13812,43,3/5/17,1.76,22547.41,6022.07,9870.34,2.21,6652.79,6421.62,231.17,0,organic,2017,Philadelphia,Northeast,39683.4416
13813,13813,44,2/26/17,1.68,20993.1,4201.48,11005.43,10.86,5775.33,5678.14,97.19,0,organic,2017,Philadelphia,Northeast,35268.408
13814,13814,45,2/19/17,1.38,64262.13,16636.2,41845.91,6.29,5773.73,5710.82,62.91,0,organic,2017,Philadelphia,Northeast,88681.7394
13815,13815,46,2/12/17,1.91,12382.57,1625.07,4126.39,0,6631.11,6540.08,91.03,0,organic,2017,Philadelphia,Northeast,23650.7087
13816,13816,47,2/5/17,1.86,11862.24,1770.92,3440.94,8.1,6642.28,6544.18,98.1,0,organic,2017,Philadelphia,Northeast,22063.7664
13817,13817,48,1/29/17,1.9,11574.88,1374.83,3255.7,9.02,6935.33,6844.43,90.9,0,organic,2017,Philadelphia,Northeast,21992.272
13818,13818,49,1/22/17,2,10199.77,1524.38,3321.89,13.78,5339.72,5279.57,60.15,0,organic,2017,Philadelphia,Northeast,20399.54
13819,13819,50,1/15/17,2,11538.53,1218.57,3918.11,15.5,6386.35,6361.46,24.89,0,organic,2017,Philadelphia,Northeast,23077.06
13820,13820,51,1/8/17,2.04,10230.13,1445.86,3282.72,8.16,5493.39,5425.61,67.78,0,organic,2017,Philadelphia,Northeast,20869.4652
13821,13821,52,1/1/17,1.98,8600.66,1221.92,3644.99,5.08,3728.67,3703.42,25.25,0,organic,2017,Philadelphia,Northeast,17029.3068
13822,13822,0,12/31/17,1.71,14463.88,3000.73,2311.39,0,9151.76,9148.43,3.33,0,organic,2017,PhoenixTucson,West,24733.2348
13823,13823,1,12/24/17,1.61,18364.96,5479.83,2129.93,0,10755.2,10741.33,13.87,0,organic,2017,PhoenixTucson,West,29567.5856
13824,13824,2,12/17/17,1.45,17033.74,7127.47,2595.38,0,7310.89,7301.65,9.24,0,organic,2017,PhoenixTucson,West,24698.923
13825,13825,3,12/10/17,1.8,10964.1,1884.55,1989.33,0,7090.22,7076.98,13.24,0,organic,2017,PhoenixTucson,West,19735.38
13826,13826,4,12/3/17,1.83,10324.49,1850.85,1949.93,0,6523.71,6523.71,0,0,organic,2017,PhoenixTucson,West,18893.8167
13827,13827,5,11/26/17,1.87,11120.24,2272.35,2038.36,0,6809.53,6809.53,0,0,organic,2017,PhoenixTucson,West,20794.8488
13828,13828,6,11/19/17,1.9,12057.89,2224.57,2164.09,0,7669.23,7651.82,17.41,0,organic,2017,PhoenixTucson,West,22909.991
13829,13829,7,11/12/17,1.9,12462.54,2436.77,1918.4,0,8107.37,8096.02,11.35,0,organic,2017,PhoenixTucson,West,23678.826
13830,13830,8,11/5/17,1.93,10290.71,2207.93,1811.7,0,6271.08,6267.02,4.06,0,organic,2017,PhoenixTucson,West,19861.0703
13831,13831,9,10/29/17,1.89,12481.54,2450.25,1503.06,0,8528.23,8522.17,6.06,0,organic,2017,PhoenixTucson,West,23590.1106
13832,13832,10,10/22/17,1.79,10952.31,2184.07,508.22,0,8260.02,8254.52,5.5,0,organic,2017,PhoenixTucson,West,19604.6349
13833,13833,11,10/15/17,1.77,10197.11,2370.22,101.99,0,7724.9,7703.01,21.89,0,organic,2017,PhoenixTucson,West,18048.8847
13834,13834,12,10/8/17,1.78,11837.2,2749.91,124.43,0,8962.86,8921.88,40.98,0,organic,2017,PhoenixTucson,West,21070.216
13835,13835,13,10/1/17,1.8,11071.7,2624.47,142.4,0,8304.83,8270.68,34.15,0,organic,2017,PhoenixTucson,West,19929.06
13836,13836,14,9/24/17,1.81,12410.32,3328.26,270.47,0,8811.59,8808.26,3.33,0,organic,2017,PhoenixTucson,West,22462.6792
13837,13837,15,9/17/17,1.82,12009.4,3712.48,307.14,0,7989.78,7976.99,12.79,0,organic,2017,PhoenixTucson,West,21857.108
13838,13838,16,9/10/17,1.85,11906.54,3667.46,633.24,0,7605.84,7554.42,51.42,0,organic,2017,PhoenixTucson,West,22027.099
13839,13839,17,9/3/17,1.86,11276.86,3334.5,787.62,0,7154.74,7097.64,57.1,0,organic,2017,PhoenixTucson,West,20974.9596
13840,13840,18,8/27/17,2,16505.49,5358.19,2591.23,0,8556.07,8501.9,54.17,0,organic,2017,PhoenixTucson,West,33010.98
13841,13841,19,8/20/17,2.19,11021.67,2571.39,4024.95,0,4425.33,4373.91,51.42,0,organic,2017,PhoenixTucson,West,24137.4573
13842,13842,20,8/13/17,2.01,9894.67,1907.11,3464.06,0,4523.5,4431.26,92.24,0,organic,2017,PhoenixTucson,West,19888.2867
13843,13843,21,8/6/17,1.84,10737.76,2862.01,2743,0,5132.75,5095.53,37.22,0,organic,2017,PhoenixTucson,West,19757.4784
13844,13844,22,7/30/17,1.9,10625.79,2777.53,3021.23,0,4827.03,4821.85,5.18,0,organic,2017,PhoenixTucson,West,20189.001
13845,13845,23,7/23/17,2.04,10327.71,2881.74,3345.03,0,4100.94,4090.02,10.92,0,organic,2017,PhoenixTucson,West,21068.5284
13846,13846,24,7/16/17,2.06,10160.75,1986.97,3845.18,0,4328.6,3929.06,399.54,0,organic,2017,PhoenixTucson,West,20931.145
13847,13847,25,7/9/17,1.84,11854.84,2378.75,4376.29,0,5099.8,2688.05,2411.75,0,organic,2017,PhoenixTucson,West,21812.9056
13848,13848,26,7/2/17,2.02,10239.04,3244.01,3587.62,0,3407.41,1813.81,1593.6,0,organic,2017,PhoenixTucson,West,20682.8608
13849,13849,27,6/25/17,1.94,9483.22,3115.66,3197.41,0,3170.15,1028.61,2141.54,0,organic,2017,PhoenixTucson,West,18397.4468
13850,13850,28,6/18/17,1.97,9720.05,3206.8,3475.47,0,3037.78,1052.43,1985.35,0,organic,2017,PhoenixTucson,West,19148.4985
13851,13851,29,6/11/17,1.94,10265.31,3437.29,3283.35,0,3544.67,1695.24,1849.43,0,organic,2017,PhoenixTucson,West,19914.7014
13852,13852,30,6/4/17,1.88,11693.79,3852.69,3456.64,0,4384.46,1035.19,3349.27,0,organic,2017,PhoenixTucson,West,21984.3252
13853,13853,31,5/28/17,1.94,9976.29,3632.08,3316,0,3028.21,729.36,2298.85,0,organic,2017,PhoenixTucson,West,19354.0026
13854,13854,32,5/21/17,2.06,9126.2,4146.42,3679.99,0,1299.79,381.04,918.75,0,organic,2017,PhoenixTucson,West,18799.972
13855,13855,33,5/14/17,1.78,10801.99,4909.91,4204.5,0,1687.58,561.58,1126,0,organic,2017,PhoenixTucson,West,19227.5422
13856,13856,34,5/7/17,1.82,12366.01,4943.78,4878.07,0,2544.16,693.23,1850.93,0,organic,2017,PhoenixTucson,West,22506.1382
13857,13857,35,4/30/17,1.87,10199.4,2979.75,5256.95,0,1962.7,700.97,1261.73,0,organic,2017,PhoenixTucson,West,19072.878
13858,13858,36,4/23/17,1.67,13678.61,3557.81,6186.19,0,3934.61,1470.08,2464.53,0,organic,2017,PhoenixTucson,West,22843.2787
13859,13859,37,4/16/17,1.51,16022.22,3513.65,5291.51,0,7217.06,6768,449.06,0,organic,2017,PhoenixTucson,West,24193.5522
13860,13860,38,4/9/17,1.39,16825.54,3717.74,4797.4,0,8310.4,8212.43,97.97,0,organic,2017,PhoenixTucson,West,23387.5006
13861,13861,39,4/2/17,1.38,16511.26,3853.09,4420.79,0,8237.38,8098.05,139.33,0,organic,2017,PhoenixTucson,West,22785.5388
13862,13862,40,3/26/17,1.37,20102.19,4708.54,5221.26,0,10172.39,9863.66,308.73,0,organic,2017,PhoenixTucson,West,27540.0003
13863,13863,41,3/19/17,1.35,19557.62,5590.86,4605.78,0,9360.98,7775.63,1585.35,0,organic,2017,PhoenixTucson,West,26402.787
13864,13864,42,3/12/17,1.38,17655.67,4464.31,4728.74,2.29,8460.33,8211.04,249.29,0,organic,2017,PhoenixTucson,West,24364.8246
13865,13865,43,3/5/17,1.42,16463.74,3983.63,4431.24,0,8048.87,7854.53,194.34,0,organic,2017,PhoenixTucson,West,23378.5108
13866,13866,44,2/26/17,1.22,25773.92,5457.84,8709.92,0,11606.16,11557.93,48.23,0,organic,2017,PhoenixTucson,West,31444.1824
13867,13867,45,2/19/17,1.28,17934.06,4394,4602.73,0,8937.33,8929.66,7.67,0,organic,2017,PhoenixTucson,West,22955.5968
13868,13868,46,2/12/17,1.46,21516.41,4277.79,8117.59,0,9121.03,9084.73,36.3,0,organic,2017,PhoenixTucson,West,31413.9586
13869,13869,47,2/5/17,1.23,18884.1,5981.39,5129.05,0,7773.66,7773.66,0,0,organic,2017,PhoenixTucson,West,23227.443
13870,13870,48,1/29/17,1.49,14419.22,4218.73,4389.86,0,5810.63,5789.71,20.92,0,organic,2017,PhoenixTucson,West,21484.6378
13871,13871,49,1/22/17,1.59,10333.37,2433.61,3905.32,0,3994.44,3964.66,29.78,0,organic,2017,PhoenixTucson,West,16430.0583
13872,13872,50,1/15/17,1.49,11582.83,3008.72,3123.32,0,5450.79,5443.7,7.09,0,organic,2017,PhoenixTucson,West,17258.4167
13873,13873,51,1/8/17,1.4,13244.8,3667.93,4389.06,0,5187.81,5140.05,47.76,0,organic,2017,PhoenixTucson,West,18542.72
13874,13874,52,1/1/17,1.88,7740.98,2155.99,3030.64,1.2,2553.15,2547.83,5.32,0,organic,2017,PhoenixTucson,West,14553.0424
13875,13875,0,12/31/17,1.4,10651.96,941.87,13.2,0,9696.89,9696.89,0,0,organic,2017,Pittsburgh,Northeast,14912.744
13876,13876,1,12/24/17,1.37,10465.03,851.72,4.96,0,9608.35,9608.35,0,0,organic,2017,Pittsburgh,Northeast,14337.0911
13877,13877,2,12/17/17,1.37,9321.92,935.25,5.12,0,8381.55,8378.22,3.33,0,organic,2017,Pittsburgh,Northeast,12771.0304
13878,13878,3,12/10/17,1.39,9389.3,923.14,34.45,0,8431.71,8431.71,0,0,organic,2017,Pittsburgh,Northeast,13051.127
13879,13879,4,12/3/17,1.36,12342.47,1017.69,52.82,0,11271.96,11265.3,6.66,0,organic,2017,Pittsburgh,Northeast,16785.7592
13880,13880,5,11/26/17,1.37,9578.39,965.14,10.53,0,8602.72,8596.05,6.67,0,organic,2017,Pittsburgh,Northeast,13122.3943
13881,13881,6,11/19/17,1.44,10579.74,1176.5,31.85,0,9371.39,9371.39,0,0,organic,2017,Pittsburgh,Northeast,15234.8256
13882,13882,7,11/12/17,1.45,11369.3,1130.66,17.72,0,10220.92,10217.59,3.33,0,organic,2017,Pittsburgh,Northeast,16485.485
13883,13883,8,11/5/17,1.43,11678.95,1191.23,12.41,0,10475.31,10463.09,12.22,0,organic,2017,Pittsburgh,Northeast,16700.8985
13884,13884,9,10/29/17,1.43,11438.37,1095.47,26.46,0,10316.44,10309.77,6.67,0,organic,2017,Pittsburgh,Northeast,16356.8691
13885,13885,10,10/22/17,1.43,11539.28,1240.6,10.63,0,10288.05,10281.38,6.67,0,organic,2017,Pittsburgh,Northeast,16501.1704
13886,13886,11,10/15/17,1.39,13004.97,1168.25,81.55,0,11755.17,11748.5,6.67,0,organic,2017,Pittsburgh,Northeast,18076.9083
13887,13887,12,10/8/17,1.35,15900.88,1108.27,24.83,0,14767.78,14761.11,6.67,0,organic,2017,Pittsburgh,Northeast,21466.188
13888,13888,13,10/1/17,1.4,11819.12,969.51,35.45,0,10814.16,10814.16,0,0,organic,2017,Pittsburgh,Northeast,16546.768
13889,13889,14,9/24/17,1.42,11807.12,1175.34,44.45,0,10587.33,10584,3.33,0,organic,2017,Pittsburgh,Northeast,16766.1104
13890,13890,15,9/17/17,1.43,10257.52,1124.54,21.22,0,9111.76,9111.76,0,0,organic,2017,Pittsburgh,Northeast,14668.2536
13891,13891,16,9/10/17,1.48,9267.69,1076.06,21.1,0,8170.53,8167.2,3.33,0,organic,2017,Pittsburgh,Northeast,13716.1812
13892,13892,17,9/3/17,1.5,8523.79,1233.77,22.88,0,7267.14,7267.14,0,0,organic,2017,Pittsburgh,Northeast,12785.685
13893,13893,18,8/27/17,1.49,8397.14,1179.67,24.47,0,7193,7193,0,0,organic,2017,Pittsburgh,Northeast,12511.7386
13894,13894,19,8/20/17,1.47,8511.04,990.99,14.06,0,7505.99,7502.66,3.33,0,organic,2017,Pittsburgh,Northeast,12511.2288
13895,13895,20,8/13/17,1.44,9150.32,833.85,36.67,0,8279.8,8273.14,6.66,0,organic,2017,Pittsburgh,Northeast,13176.4608
13896,13896,21,8/6/17,1.43,10179.13,861.22,28.71,0,9289.2,9289.2,0,0,organic,2017,Pittsburgh,Northeast,14556.1559
13897,13897,22,7/30/17,1.43,10125.12,945.2,16.88,0,9163.04,9156.37,6.67,0,organic,2017,Pittsburgh,Northeast,14478.9216
13898,13898,23,7/23/17,1.28,11391.33,388.46,22.35,0,10980.52,10980.52,0,0,organic,2017,Pittsburgh,Northeast,14580.9024
13899,13899,24,7/16/17,1.42,8571.31,533.67,8.53,0,8029.11,8029.11,0,0,organic,2017,Pittsburgh,Northeast,12171.2602
13900,13900,25,7/9/17,1.58,7955.6,965.46,11.98,0,6978.16,6974.83,3.33,0,organic,2017,Pittsburgh,Northeast,12569.848
13901,13901,26,7/2/17,1.58,8002.38,865.57,36.1,0,7100.71,7094.05,6.66,0,organic,2017,Pittsburgh,Northeast,12643.7604
13902,13902,27,6/25/17,1.54,2406.34,165.75,0,0,2240.59,2226.75,13.84,0,organic,2017,Pittsburgh,Northeast,3705.7636
13903,13903,28,6/18/17,1.56,2644.9,225.97,110.98,0,2307.95,2304.62,3.33,0,organic,2017,Pittsburgh,Northeast,4126.044
13904,13904,29,6/11/17,1.57,3490.48,261.56,0,0,3228.92,3228.92,0,0,organic,2017,Pittsburgh,Northeast,5480.0536
13905,13905,30,6/4/17,1.55,8901.94,1034.11,27.95,0,7839.88,7839.88,0,0,organic,2017,Pittsburgh,Northeast,13798.007
13906,13906,31,5/28/17,1.54,6743.84,963.37,8.77,0,5771.7,5740.5,31.2,0,organic,2017,Pittsburgh,Northeast,10385.5136
13907,13907,32,5/21/17,1.52,2858.31,403.32,3.54,0,2451.45,2372.83,78.62,0,organic,2017,Pittsburgh,Northeast,4344.6312
13908,13908,33,5/14/17,1.49,4101.47,803.09,5.34,0,3293.04,2743,550.04,0,organic,2017,Pittsburgh,Northeast,6111.1903
13909,13909,34,5/7/17,1.51,7538.29,937.13,25.33,0,6575.83,5972.78,603.05,0,organic,2017,Pittsburgh,Northeast,11382.8179
13910,13910,35,4/30/17,1.49,9892.96,902.11,3.64,0,8987.21,8233.14,754.07,0,organic,2017,Pittsburgh,Northeast,14740.5104
13911,13911,36,4/23/17,1.51,11740.75,1047.28,9.11,0,10684.36,10000.34,684.02,0,organic,2017,Pittsburgh,Northeast,17728.5325
13912,13912,37,4/16/17,1.51,12174.58,981.59,14.6,0,11178.39,10521.57,656.82,0,organic,2017,Pittsburgh,Northeast,18383.6158
13913,13913,38,4/9/17,1.51,9893.97,923.93,5.47,0,8964.57,8364.69,599.88,0,organic,2017,Pittsburgh,Northeast,14939.8947
13914,13914,39,4/2/17,1.51,9751.92,805.98,5.46,0,8940.48,8410.84,529.64,0,organic,2017,Pittsburgh,Northeast,14725.3992
13915,13915,40,3/26/17,1.5,10049.14,822.59,3.61,0,9222.94,8681.76,541.18,0,organic,2017,Pittsburgh,Northeast,15073.71
13916,13916,41,3/19/17,1.47,9927.4,800.41,22.38,0,9104.61,8530.84,573.77,0,organic,2017,Pittsburgh,Northeast,14593.278
13917,13917,42,3/12/17,1.45,9954.06,783.84,13.6,3.4,9153.22,8571.34,581.88,0,organic,2017,Pittsburgh,Northeast,14433.387
13918,13918,43,3/5/17,1.43,6643.48,817.44,29.79,0,5796.25,5282.48,513.77,0,organic,2017,Pittsburgh,Northeast,9500.1764
13919,13919,44,2/26/17,1.41,3584.79,844.97,9.94,0,2729.88,2247.72,482.16,0,organic,2017,Pittsburgh,Northeast,5054.5539
13920,13920,45,2/19/17,1.45,8805.28,828.39,3.24,0,7973.65,7456.43,517.22,0,organic,2017,Pittsburgh,Northeast,12767.656
13921,13921,46,2/12/17,1.41,8934.28,719.78,1.64,0,8212.86,7777.5,435.36,0,organic,2017,Pittsburgh,Northeast,12597.3348
13922,13922,47,2/5/17,1.4,7367.61,683.24,15.93,0,6668.44,6350.32,318.12,0,organic,2017,Pittsburgh,Northeast,10314.654
